method,mean_initial,sd_initial,alpha
CSVI,-3.892653803240168,1.0,1000
CSVI,0.7579615612779889,1.0,1000
CSVI,3.452495194112895,1.0,1000
CSVI,-1.5621098408363616,1.0,1000
CSVI,2.5711991571784973,1.0,1000
CSVI,0.17264813032333315,1.0,1000
CSVI,1.6803314512717455,1.0,1000
CSVI,-2.090253827643525,1.0,1000
CSVI,2.4383018331238224,1.0,1000
CSVI,0.7261607420358922,1.0,1000
CSVI,0.010094964191905642,1.0,1000
CSVI,0.33805865151849485,1.0,1000
CSVI,-1.3702187476495502,1.0,1000
CSVI,3.855627189560657,1.0,1000
CSVI,-3.505751186356292,1.0,1000
CSVI,0.4412526418091004,1.0,1000
CSVI,-2.8796762412645216,1.0,1000
CSVI,-0.9729306603237241,1.0,1000
CSVI,2.143741022996629,1.0,1000
CSVI,4.187619937329878,1.0,1000
CSVI,-0.6568072790569889,1.0,1000
CSVI,-4.071266376361157,1.0,1000
CSVI,0.7660550146187873,1.0,1000
CSVI,-2.2113648568925535,1.0,5000
CSVI,-6.443948173195529,1.0,5000
CSVI,0.7741624338815398,1.0,5000
CSVI,-0.7444281374311595,1.0,5000
CSVI,0.44181369795363046,1.0,5000
CSVI,4.86397857700023,1.0,5000
CSVI,7.6320280883448515,1.0,5000
CSVI,-0.7528201782414772,1.0,5000
CSVI,-1.0119656098137293,1.0,5000
CSVI,2.80101448961374,1.0,5000
CSVI,4.290777789622594,1.0,5000
CSVI,-4.376818854655299,1.0,5000
CSVI,0.6801779970974964,1.0,5000
CSVI,0.6921928394534207,1.0,5000
CSVI,-4.412595899912724,1.0,5000
CSVI,-3.5967944551721946,1.0,5000
CSVI,1.5284033882636525,1.0,5000
CSVI,4.340848058014847,1.0,5000
CSVI,6.754887597797732,1.0,5000
CSVI,1.3950772890014478,1.0,5000
CSVI,3.9821960342997063,1.0,5000
CSVI,-7.212990099381359,1.0,5000
CSVI,-7.62659386533217,1.0,5000
CSVI,-1.0254477150705668,1.0,5000
CSVI,2.243477630076682,1.0,5000
CSVI,2.0858680542355406,1.0,5000
CSVI,-0.270115228918274,1.0,5000
CSVI,-0.3399632340666599,1.0,5000
CSVI,-3.9989074685825066,1.0,5000
CSVI,3.2337996574955694,1.0,5000
CSVI,9.78237348627075,1.0,5000
CSVI,-12.042133053872847,1.0,5000
CSVI,3.098991537624252,1.0,5000
CSVI,1.5509210893887828,1.0,5000
CSVI,-1.0416124215385725,1.0,5000
CSVI,0.0674990047824334,1.0,5000
CSVI,-6.748838862253966,1.0,5000
CSVI,3.341458007084676,1.0,5000
CSVI,-4.517301145809532,1.0,5000
CSVI,-4.092796516313522,1.0,5000
CSVI,-3.7812418586175056,1.0,5000
CSVI,-0.3500625774839819,1.0,5000
CSVI,3.8417052234428755,1.0,5000
CSVI,4.027223788368426,1.0,5000
CSVI,-1.3944939025807033,1.0,5000
CSVI,-2.9505470902409487,1.0,5000
CSVI,-4.654795389145348,1.0,5000
CSVI,-3.4704287280509845,1.0,5000
CSVI,-1.1056799034611353,1.0,5000
CSVI,0.8046923001251102,1.0,5000
CSVI,1.97139665852372,1.0,5000
CSVI,2.305281732952272,1.0,5000
CSVI,2.186349983660439,1.0,5000
CSVI,2.3484286736801256,1.0,5000
CSVI,-2.776343495658064,1.0,5000
CSVI,4.48758781190646,1.0,5000
CSVI,-1.88797830140257,1.0,5000
CSVI,-1.5000760291485276,1.0,5000
CSVI,4.352050171063658,1.0,5000
CSVI,0.9826833465493457,1.0,5000
CSVI,5.332508651307989,1.0,5000
CSVI,-3.335018887668584,1.0,5000
CSVI,1.9718308914675875,1.0,5000
CSVI,1.7620065924311654,1.0,5000
CSVI,1.1018642386160187,1.0,5000
CSVI,-4.804044862273615,1.0,5000
CSVI,-3.833456507914544,1.0,5000
CSVI,2.928189075172996,1.0,5000
CSVI,2.701080136179456,1.0,5000
CSVI,-6.251224191145934,1.0,5000
CSVI,1.5804518941781056,1.0,5000
CSVI,-0.9206022251791954,1.0,5000
CSVI,-5.127409380031771,1.0,5000
CSVI,-0.7897329378201658,1.0,5000
CSVI,4.364204504550082,1.0,5000
CSVI,-10.174894624698183,1.0,5000
CSVI,3.131582785294383,1.0,5000
CSVI,-1.143585252530722,1.0,5000
CSVI,-1.1279885918025743,1.0,5000
CSVI,0.2570116917935874,1.0,5000
CSVI,-0.5258900728878549,1.0,5000
CSVI,2.8450623247174143,1.0,5000
CSVI,-2.4336810343193247,1.0,5000
CSVI,-2.4790682573591933,1.0,5000
CSVI,-4.2137556983502416,1.0,5000
CSVI,-4.700320255471653,1.0,5000
CSVI,1.6845564135718667,1.0,5000
CSVI,-7.178220932068482,1.0,5000
CSVI,-3.7567562340647775,1.0,5000
CSVI,-2.2926981893445633,1.0,5000
CSVI,3.7252128816770886,1.0,5000
CSVI,-1.836261582773836,1.0,5000
CSVI,5.325359793463939,1.0,5000
CSVI,-8.137194299379043,1.0,5000
CSVI,8.563039649443308,1.0,5000
CSVI,8.093798837057262,1.0,5000
CSVI,-1.137194585199314,1.0,5000
CSVI,-1.946250298765219,1.0,5000
CSVI,-0.5360831915454606,1.0,5000
CSVI,-6.289999388993303,1.0,5000
CSVI,-0.06624109219169426,1.0,2000
CSVI,3.475867785110986,1.0,2000
CSVI,-6.012586308139293,1.0,2000
CSVI,0.785643651607707,1.0,2000
CSVI,-3.9602935356147757,1.0,2000
CSVI,3.3932945427054415,1.0,2000
CSVI,1.943767266711641,1.0,2000
CSVI,0.1223436828720726,1.0,2000
CSVI,0.28035273874791095,1.0,2000
CSVI,1.3784141022301184,1.0,2000
CSVI,-2.150751903814062,1.0,2000
CSVI,-3.3098071247717162,1.0,2000
CSVI,-2.6788889733614534,1.0,2000
CSVI,-0.204969247982843,1.0,2000
CSVI,-3.549691110573679,1.0,2000
CSVI,-1.0450881203598956,1.0,2000
CSVI,-1.0403164774791684,1.0,2000
CSVI,0.139743534159,1.0,2000
CSVI,5.568690438948172,1.0,2000
CSVI,-5.447847818155954,1.0,2000
CSVI,-8.335549078468498,1.0,2000
CSVI,1.8971091935435027,1.0,2000
CSVI,-2.8560921549041836,1.0,2000
CSVI,-2.696628509083816,1.0,2000
CSVI,-2.9368420561706006,1.0,2000
CSVI,-4.564864478438168,1.0,2000
CSVI,8.123968803246678,1.0,2000
CSVI,2.7491325788496512,1.0,2000
CSVI,-6.553909872214774,1.0,2000
CSVI,3.054815925661246,1.0,2000
CSVI,0.45278611415826425,1.0,2000
CSVI,1.2399422794773156,1.0,2000
CSVI,4.956287572191549,1.0,2000
CSVI,-10.02678853109229,1.0,2000
CSVI,-1.7843738621234748,1.0,2000
CSVI,-6.992224621194797,1.0,2000
CSVI,2.260136714072091,1.0,2000
CSVI,3.181948865984143,1.0,2000
CSVI,-0.7106861706301709,1.0,2000
CSVI,-2.2043861776367453,1.0,2000
CSVI,2.0872352239561134,1.0,2000
CSVI,0.2893786127912585,1.0,2000
CSVI,-1.1524422020547862,1.0,2000
CSVI,2.49544645907776,1.0,2000
CSVI,-4.031324550506042,1.0,2000
CSVI,-2.295305953412016,1.0,2000
CSVI,-2.56488895657176,1.0,2000
CSVI,1.6039680141237513,1.0,2000
CSVI,1.4988050057661924,1.0,2000
CSVI,9.422044498720648,1.0,2000
CSVI,0.36268343123761143,1.0,2000
CSVI,1.4955503016642613,1.0,2000
CSVI,9.793218061616662,1.0,2000
CSVI,-0.662116125372108,1.0,2000
CSVI,-2.162730361357541,1.0,2000
CSVI,-3.413526259844705,1.0,2000
CSVI,-5.71124391607914,1.0,2000
CSVI,-2.9500073788755636,1.0,2000
CSVI,2.43679473967045,1.0,2000
CSVI,-1.2495341744767399,1.0,2000
CSVI,1.7283367164476564,1.0,2000
CSVI,0.6133784947674303,1.0,2000
CSVI,-1.6425829359075583,1.0,2000
CSVI,-2.560885468207975,1.0,2000
CSVI,-2.519311488478293,1.0,2000
CSVI,-0.13706390924022066,1.0,2000
CSVI,-0.6458565754158978,1.0,2000
CSVI,5.3000324344710235,1.0,2000
CSVI,0.15323561493113164,1.0,2000
CSVI,3.1728817440680266,1.0,2000
CSVI,2.0174840462088155,1.0,2000
CSVI,-2.9267200042520742,1.0,2000
CSVI,-1.2482898013211092,1.0,2000
CSVI,2.6392732631194065,1.0,2000
CSVI,6.069455436604576,1.0,2000
CSVI,1.0035306126743782,1.0,2000
CSVI,-2.329249955846453,1.0,2000
CSVI,-0.5822348031558553,1.0,2000
CSVI,-1.396357802034299,1.0,2000
CSVI,-0.778508513350429,1.0,2000
CSVI,-1.7492912489557042,1.0,2000
CSVI,8.06387520767245,1.0,2000
CSVI,0.07200413545639019,1.0,2000
CSVI,-3.916689575419231,1.0,2000
CSVI,-1.0158727139645762,1.0,2000
CSVI,-6.623120548950216,1.0,2000
CSVI,-2.3658193803619367,1.0,2000
CSVI,1.5708182944229399,1.0,2000
CSVI,0.8823902048222676,1.0,2000
CSVI,-2.31161909137687,1.0,2000
CSVI,2.0941873501636765,1.0,2000
CSVI,0.6208074269363382,1.0,2000
CSVI,0.2475436548466727,1.0,2000
CSVI,-2.2410303528747364,1.0,2000
CSVI,2.3636857737138115,1.0,2000
CSVI,-0.9518247976611304,1.0,2000
CSVI,1.4053032642033172,1.0,2000
CSVI,-0.67754292981188,1.0,2000
CSVI,1.643951528124476,1.0,2000
CSVI,-1.3331377847087031,1.0,2000
